pbindaff,nha,mwt,PDB
6.25,21,266.196,1zky
6.26,20,281.176,1wcq
6.26,27,362.724,2ok1
6.26,24,299.228,3bgz
6.27,16,254.018,1pbq
6.27,12,186.182,3bfu
6.28,31,494.084,1afl
6.28,23,316.266,1atl
6.28,32,453.268,1w3l
6.28,54,719.596,2aog
6.29,70,886.73,3h8b
6.30,27,341.3,1d4p
6.30,11,150.122,1lag
6.30,10,141.11,1wdn
6.30,16,208.156,1wm1
6.30,18,295.008,2oi2
6.30,25,347.216,2oyl
6.30,11,150.096,2q89
6.30,22,308.272,2vrj
6.30,24,309.198,3ebl
6.31,20,296.114,1nja
6.31,17,230.162,1syh
6.31,28,363.282,2bal
6.32,10,143.1,1w3j
6.32,21,266.206,2wnc
6.32,26,327.248,2zb1
6.32,22,289.22,3ebh
6.33,48,747.206,1ex8
6.33,28,447.188,2qbr
6.34,39,496.382,1bdq
6.34,32,438.336,1i00
6.34,48,643.452,1w9v
6.34,27,438.206,1xq0
6.34,30,451.158,3cj5
6.35,15,196.11,1cbx
6.35,25,318.288,1gjb
6.35,25,318.288,1gjc
6.35,17,236.142,2j7f
6.35,31,495.092,2p09
6.35,40,511.4,3ckp
6.35,14,196.138,3ctt
6.35,20,263.174,3ed0
6.35,44,616.362,3fvh
6.36,13,299.112,1c5q
6.36,32,430.3,1ela
6.36,25,329.268,1o2o
6.36,25,335.198,3g90
6.37,42,541.426,1hbv
6.37,20,248.18,1hms
6.37,23,307.22,5tln
6.38,61,823.522,2hkf
6.38,14,197.156,2wcg
6.39,24,355.142,1lol
6.40,33,451.37,10gs
6.40,39,531.276,1a1b
6.40,38,519.266,1a1c
6.40,25,397.08,1g7v
6.40,22,283.188,1i7z
6.40,14,300.05,1igb
6.40,9,121.094,1usk
6.40,14,195.208,1yvm
6.40,15,220.186,2nno
6.40,21,288.258,2o2u
6.40,26,348.316,2zaz
6.40,29,386.304,3kmc
6.41,10,132.106,1i80
6.41,28,367.264,1pye
6.41,23,321.636,2cgf
6.41,41,786.286,2qnp
6.42,25,316.288,1o5a
6.42,32,434.388,1w0y
6.42,13,186.128,2j78
6.42,31,495.092,3d2e
6.43,20,283.176,1fh9
6.43,37,537.488,2b07
6.43,72,984.598,2cia
6.43,17,259.226,2fqo
6.43,30,453.176,2ivu
6.44,28,371.726,1jqe
6.44,28,426.798,2jh5
6.44,26,333.284,2pvm
6.46,11,137.108,1gt3
6.46,20,266.208,1m2r
6.46,13,173.16,1r5y
6.46,20,255.178,1ro6
6.47,18,251.15,1j01
6.47,36,462.394,3cm2
6.47,38,481.41,3gcq
6.48,34,476.316,1f4g
6.48,19,239.204,1gpn
6.48,12,173.1,1rpj
6.48,23,288.21,2wnj
6.48,13,251.928,3g3r
6.48,18,244.162,3gsm
6.49,20,287.1,1dl7
6.49,12,186.182,3bft
6.50,59,773.992,1xa5
6.50,21,313.316,2g72
6.50,11,171.156,2weg
6.50,50,677.582,3bwj
6.51,31,427.266,2jdh
6.51,28,399.394,2usn
6.51,25,389.108,3cj4
6.52,12,173.168,1alw
6.52,37,572.124,1ct8
6.52,20,248.18,1g74
6.52,12,148.11,1gt4
6.52,20,272.208,1k9s
6.52,12,152.11,1qy1
6.52,28,341.278,1zhy
6.52,21,365.108,2h4g
6.52,14,227.016,2ima
6.52,17,244.206,2nn7
6.52,39,610.366,2nt7
6.52,13,432.698,2oxy
6.52,9,123.068,2pfy
6.52,54,719.596,3bva
6.52,10,145.116,3dx3
6.52,19,291.03,3hjo
6.52,58,744.574,4fiv
6.53,17,214.166,2p7g
6.54,44,640.268,1drv
6.54,33,454.268,2jdk
6.54,28,357.274,3d0b
6.54,25,324.294,3hii
6.54,30,387.284,3jvs
6.55,33,437.32,1dhj
6.55,20,248.18,1hmr
6.55,22,272.2,1n4h
6.55,20,260.212,1yc4
6.55,13,219.244,1yda
6.55,29,371.31,2bok
6.57,53,738.65,1sld
6.57,19,259.19,2fqy
6.57,6,84.03,2hzl
6.57,41,564.538,2pwc
6.57,68,880.67,5er2
6.58,36,485.41,1k1i
6.58,29,360.286,2p7z
6.59,31,414.356,1b58
6.59,61,788.584,1fiv
6.59,50,646.494,1izi
6.59,16,263.018,2e91
6.59,23,290.246,2pvh
6.59,45,620.558,2pwr
6.59,53,746.486,2v7d
6.59,27,362.232,3gs6
6.60,31,495.092,1b38
6.60,43,565.354,1g7g
6.60,35,459.284,1jzs
6.60,18,228.202,1vot
6.60,57,724.538,2euk
6.60,18,255.25,2f7p
6.60,16,233.204,2j4g
6.60,12,167.094,2jdp
6.60,22,272.2,3cwk
6.60,31,495.092,3dgl
6.62,31,494.084,1afk
6.62,10,141.084,1ii5
6.62,31,494.11,2ews
6.62,14,196.132,2j7b
6.62,16,230.206,2jgs
6.62,40,519.344,2vwc
6.62,30,378.296,2zb0
6.62,60,751.6,4er1
6.63,38,505.336,3f8f
6.64,35,457.382,1sln
6.64,26,378.338,2d3z
6.64,22,291.184,2za0
6.64,13,186.112,3fee
6.65,11,156.118,2j75
6.66,28,433.156,1a4r
6.66,16,226.216,1cps
6.66,36,479.348,1elc
6.66,25,322.278,1o3p
6.66,23,307.298,1pxp
6.66,32,511.092,1wur
6.66,15,209.198,2yz3
6.67,16,230.206,3ew2
6.67,25,327.25,3g19
6.68,13,299.112,1c5x
6.68,24,407.994,1mai
6.68,19,260.172,2fqw
6.68,24,333.646,2iwx
6.68,27,435.178,2qbs
6.69,17,221.174,2jew
6.70,34,445.388,1b0h
6.70,27,361.318,1b3g
6.70,34,455.31,1dfo
6.70,33,459.264,1eld
6.70,14,190.168,1f3e
6.70,19,257.19,1hp0
6.70,16,252.054,1koj
6.70,7,122.98,1nki
6.70,22,297.22,1qy5
6.70,28,348.25,1rdt
6.70,41,529.38,1rek
6.70,52,689.478,2eum
6.70,51,652.478,2evl
6.70,14,465.776,2oxx
6.70,16,213.144,3eko
6.70,11,151.078,3pck
6.72,21,257.208,1rbp
6.72,12,167.094,2jdu
6.72,10,133.088,2vpn
6.72,35,480.388,3gst
6.73,17,228.162,1wvj
6.74,19,257.19,1add
6.74,12,157.124,1usi
6.74,27,365.722,2zc9
6.74,24,314.284,2zgx
6.74,31,495.092,3dgo
6.75,26,374.238,3ikd
6.76,19,259.206,2on6
6.77,34,449.328,1o30
6.77,21,338.138,1o3j
6.77,21,338.138,1o3k
6.77,22,281.198,1om1
6.77,41,560.412,1ony
6.77,41,543.38,1qb1
6.78,38,481.41,3gcu
6.79,7,102.072,2rcb
6.80,23,291.208,1fl3
6.80,25,308.23,1nq7
6.80,15,200.126,1p1n
6.80,33,474.484,3c88
6.80,37,462.402,3d94
6.80,19,256.146,3fx6
6.81,28,426.798,2uwp
6.81,60,784.69,3bc3
6.82,10,144.082,1drk
6.82,21,289.18,1fhd
6.82,28,381.308,1jeu
6.82,42,568.458,1k1n
6.82,14,176.12,1lrh
6.82,28,359.342,1o38
6.82,16,220.132,1uwf
6.82,42,535.42,1xh7
6.82,32,471.208,2c94
6.82,14,449.706,2oxd
6.82,40,527.46,2pym
6.82,15,198.11,2rfh
6.82,33,524.11,2v8w
6.82,44,617.38,2zq0
6.82,25,328.258,3dnj
6.82,12,189.196,3dx2
6.84,31,447.446,1bhx
6.84,29,386.304,3ewj
6.85,29,411.224,1ele
6.85,39,499.4,1g30
6.85,46,639.312,1lkk
6.85,35,462.402,1os5
6.85,22,283.188,1q72
6.85,22,281.224,1xk9
6.85,7,118.142,1xt8
6.86,37,469.354,3aid
6.87,45,584.428,1cgl
6.87,28,399.24,2zcr
6.88,29,369.31,1xka
6.89,29,390.346,1b3f
6.89,17,236.158,1fh8
6.89,33,436.386,1jev
6.89,39,538.502,1sb1
6.89,11,154.102,1uz1
6.89,36,543.196,2bfq
6.89,10,144.082,2dri
6.89,20,311.058,2e92
6.89,24,341.264,2f34
6.89,41,564.538,2r3w
6.90,33,445.416,1k1l
6.90,31,442.338,3cow
6.91,28,434.138,3evc
6.91,32,513.108,3evd
6.92,42,557.464,1a9m
6.92,31,495.092,1b39
6.92,24,310.268,1o2j
6.92,24,355.142,1pkx
6.92,16,230.206,1swr
6.92,27,385.358,2d3u
6.92,21,256.2,2g79
6.92,48,685.34,2uy0
6.92,13,214.246,3bl0
6.93,11,171.156,2weo
6.94,24,358.106,2z7h
6.95,39,496.382,1tcx
6.96,22,335.278,1c5c
6.96,46,616.39,1ent
6.96,25,329.268,1gj8
6.96,46,616.39,1gvw
6.96,39,499.4,1oyq
6.96,21,261.198,1x8j
6.96,26,408.186,3exe
6.98,46,676.32,3hv8
7.00,31,494.084,1ch8
7.00,31,398.25,1fki
7.00,35,470.428,1fpc
7.00,26,351.738,1gj6
7.00,47,651.322,1is0
7.00,17,481.73,1zoh
7.00,10,147.09,2gyi
7.00,18,248.152,2j7g
7.00,48,657.48,3drf
7.00,69,906.702,3drg
7.00,27,365.722,3dux
7.01,20,267.236,3eou
7.02,34,486.822,2vwl
7.02,46,625.47,3cdb
7.03,31,409.358,1b1h
7.03,39,547.864,2vwm
7.04,17,263.082,2aov
7.05,27,369.324,1b5i
7.05,30,376.296,2bq7
7.05,46,610.418,2jxr
7.05,25,349.646,2wer
7.06,8,110.076,1ui0
7.06,16,230.206,2zsc
7.07,13,219.244,1ydd
7.07,20,264.192,3cl0
7.08,26,358.306,1xpz
7.09,41,515.43,1lpg
7.09,30,398.28,2bz6
7.09,38,480.382,3f7h
7.10,27,381.378,1b32
7.10,44,584.482,2il2
7.10,28,434.138,2wjg
7.10,25,340.194,3ebi
7.11,24,328.312,3e64
7.12,25,358.366,1b05
7.12,26,354.306,1b52
7.12,47,635.454,1nz7
7.12,55,772.464,1xd0
7.12,16,283.728,2pov
7.12,11,156.118,3dx4
7.12,10,140.05,3hww
7.13,25,318.288,1o3d
7.13,18,249.16,2j7d
7.13,38,481.41,3gcv
7.14,66,870.636,2pv1
7.14,22,291.22,2vot
7.14,18,275.304,3ffp
7.15,33,443.318,1elb
7.15,45,604.472,1fch
7.15,22,301.294,1pxn
7.15,64,845.608,1xr9
7.15,15,476.778,1zog
7.15,20,276.198,2fqx
7.15,53,758.578,2qnn
7.16,34,436.374,1f0u
7.17,32,403.36,1g36
7.17,25,320.278,1o2h
7.17,27,385.384,2doo
7.18,40,527.46,2q63
7.19,29,361.268,1fcx
7.19,19,246.228,1gi4
7.19,21,315.122,1me7
7.19,21,315.122,1me8
7.19,24,305.218,1q7a
7.19,10,143.126,2j7h
7.19,16,242.194,3f19
7.20,19,317.288,2pow
7.20,28,445.048,2pqb
7.20,17,246.598,3c79
7.20,33,514.406,3k2f
7.21,15,223.194,3f1a
7.22,65,863.65,1gvx
7.22,8,106.06,1sw2
7.22,14,209.184,2epn
7.22,65,863.65,2er6
7.22,48,629.446,2h6t
7.22,13,168.1,3cyz
7.22,23,289.208,3dzt
7.22,11,151.078,3pcj
7.23,20,262.166,3f8e
7.24,39,499.4,1g2l
7.24,30,388.31,1oyt
7.24,12,266.318,1y4z
7.24,33,449.354,2psv
7.24,27,386.248,3ikg
7.25,24,325.288,1jet
7.25,14,192.132,2ces
7.25,30,400.29,2ole
7.25,66,876.626,2qbw
7.25,32,451.724,3gcs
7.26,33,437.32,1dhi
7.26,37,494.412,1mrx
7.26,27,345.3,2qzr
7.26,14,199.188,3cz1
7.26,20,267.262,3gc5
7.27,24,296.22,1fdq
7.28,30,397.348,1b40
7.28,41,528.408,1hii
7.28,23,328.128,1kel
7.28,14,192.132,2ceq
7.28,29,367.294,2cgr
7.28,12,152.152,2pql
7.28,40,584.436,2qhz
7.28,13,188.186,2qoa
7.29,38,497.342,3ccz
7.30,21,336.138,1o3h
7.30,21,336.138,1o3i
7.30,10,130.08,1sw1
7.30,35,450.332,1tmn
7.30,35,468.412,2i3i
7.30,40,556.482,2qi1
7.30,10,167.016,3c52
7.32,26,355.304,1qf1
7.32,40,511.4,1xh6
7.32,27,429.224,1ydt
7.32,19,260.162,2j7e
7.33,30,433.766,2j2u
7.33,30,429.746,2r2m
7.34,12,149.128,1uw6
7.34,38,486.382,2fgi
7.34,39,524.5,2gv6
7.34,25,339.22,2vvs
7.34,35,444.352,3f7i
7.35,53,701.628,1mhw
7.35,26,349.308,1qkb
7.35,21,296.236,1ttm
7.36,16,230.206,1swg
7.37,25,342.296,1b51
7.37,22,316.278,1cnx
7.37,28,485.956,1fao
7.37,13,180.122,3dp4
7.37,34,433.35,3f7g
7.38,43,584.34,1bxq
7.38,35,468.392,1qf0
7.38,40,553.476,2qi0
7.39,39,509.444,1d3p
7.39,15,227.04,2hzy
7.39,75,1022.87,3ds9
7.40,28,485.956,1b55
7.40,10,144.082,1drj
7.40,36,483.42,1k1m
7.40,22,314.226,1oar
7.40,24,308.294,1owh
7.40,41,590.298,1r6n
7.40,32,434.336,1y3g
7.40,16,470.728,1zoe
7.40,51,677.948,2bpy
7.40,65,848.64,2er9
7.40,34,444.338,2i3h
7.40,24,330.158,2zy1
7.40,19,282.214,3f18
7.41,10,167.016,1ik4
7.42,21,298.246,1q5k
7.42,49,635.39,1t32
7.42,16,303.152,2pou
7.43,28,381.334,1b5j
7.43,43,549.414,2bak
7.43,10,167.016,2isv
7.43,10,167.016,2isw
7.44,36,476.396,1ciz
7.44,37,463.4,1qb9
7.44,33,430.328,1vzq
7.44,11,172.188,2f7o
7.44,31,483.218,2qbq
7.44,45,620.558,2r38
7.44,11,172.188,3dx0
7.45,25,321.208,1n0s
7.45,27,361.25,2ccb
7.46,20,255.24,1sqo
7.46,23,332.118,1yei
7.46,27,380.158,1yej
7.46,22,327.244,2g71
7.46,20,296.104,3fed
7.47,37,475.37,1xh4
7.47,57,892.19,5tmp
7.48,51,662.52,1iiq
7.48,39,558.454,2qhy
7.48,23,321.232,2qwe
7.49,39,544.384,2hh5
7.49,39,544.384,2hhn
7.51,33,476.804,2vwo
7.52,9,126.118,1lah
7.52,39,495.39,1lf2
7.52,28,359.254,1lke
7.52,33,424.322,1mmq
7.52,16,215.186,2mas
7.52,17,244.206,2nnv
7.52,22,280.206,3ekr
7.54,76,1001.72,2e7l
7.54,32,407.314,2f1g
7.55,37,497.42,1k1j
7.55,32,410.364,1lpk
7.55,37,515.278,1tlp
7.55,17,236.158,1v0l
7.55,40,542.464,1vj9
7.55,20,295.298,2oi0
7.55,21,296.168,3b50
7.55,32,459.398,3e9h
7.56,42,543.382,3cct
7.57,23,322.138,1a0q
7.57,16,246.048,1d09
7.57,39,485.358,1m13
7.57,16,246.048,1q95
7.57,50,774.172,1qhc
7.57,45,572.458,2avs
7.57,40,527.46,2pyn
7.57,37,487.324,3cd0
7.58,45,606.47,3cda
7.59,41,524.41,2fdp
7.60,54,724.642,1bwa
7.60,32,448.23,1lpz
7.60,34,455.368,2o8h
7.60,31,489.208,2zmm
7.60,24,327.268,3ehx
7.60,27,350.324,3gc4
7.60,26,328.256,3iph
7.60,36,457.396,3liw
7.61,13,180.122,1ftm
7.61,20,312.292,3ibn
7.62,28,433.13,1fzq
7.62,23,330.254,1yqy
7.62,59,779.646,2aoe
7.62,66,852.624,2p3c
7.62,36,485.384,2psu
7.62,26,330.276,2pvl
7.62,27,345.284,3be9
7.63,22,282.268,1c1r
7.64,25,326.33,1c1v
7.64,10,328.768,1e5a
7.64,27,364.316,1uvt
7.64,14,199.188,3d78
7.64,13,180.122,3fat
7.64,71,902.73,3h89
7.64,28,379.716,3hl7
7.64,27,372.286,966c
7.66,31,437.424,1f0r
7.66,53,684.446,1nny
7.66,35,476.264,1ppk
7.66,32,422.32,2cn0
7.67,45,575.44,2bpv
7.68,26,355.728,1o2q
7.68,27,372.72,1t4v
7.68,29,406.364,1w0z
7.68,21,286.266,1ze8
7.68,34,427.354,3f8c
7.69,49,671.43,2itk
7.70,60,794.638,1bai
7.70,68,907.712,1fzm
7.70,42,557.464,1gno
7.70,50,646.494,1izh
7.70,42,532.402,1mes
7.70,19,264.136,1oau
7.70,57,789.444,1oz0
7.70,12,157.134,1s39
7.70,16,235.612,1uou
7.70,33,459.402,1vja
7.70,33,431.388,2d1o
7.70,22,300.172,2zjw
7.70,29,395.232,3b7r
7.70,22,289.222,3g0e
7.70,55,867.168,4tmk
7.72,41,542.426,1ajv
7.72,36,476.396,1caq
7.72,26,371.316,1cnw
7.72,45,582.37,1j4r
7.72,10,139.11,1oif
7.72,48,712.25,2dqt
7.72,53,695.622,3h8c
7.73,25,336.704,2aou
7.74,29,412.396,1f0s
7.74,29,379.28,1j36
7.74,39,495.39,1lee
7.74,30,447.862,1nfu
7.74,34,429.37,1qbo
7.74,38,472.392,1qiw
7.74,34,452.36,1rd4
7.74,39,496.382,1sbg
7.74,22,289.22,1txr
7.74,27,421.352,1usn
7.76,19,246.186,2ccc
7.76,56,745.538,2zpk
7.77,37,475.37,1xh9
7.77,15,199.144,2g70
7.77,28,426.798,2jh6
7.77,31,416.336,2qm9
7.77,38,514.402,3cyw
7.77,49,678.484,3dsz
7.77,14,180.136,3gm0
7.80,51,786.182,1u1b
7.80,22,326.144,1v48
7.80,25,391.048,1x8t
7.80,39,511.39,2ra0
7.80,51,652.498,2wl0
7.80,13,219.244,3czv
7.82,26,349.308,1b6h
7.82,16,217.108,1nf8
7.82,38,527.334,1njs
7.82,30,379.278,1nvs
7.82,33,417.35,2cf9
7.82,30,450.818,2j34
7.82,42,571.416,2o4n
7.82,27,363.326,3gcp
7.84,42,545.374,3cd7
7.84,18,288.272,3ibl
7.85,60,794.638,1a94
7.85,26,353.288,1b8y
7.85,33,455.386,1cny
7.85,34,465.39,1jwt
7.85,12,168.164,1laf
7.85,23,337.132,1lbf
7.85,10,138.128,1lst
7.85,49,649.582,2gv7
7.85,16,243.66,3c84
7.85,24,352.326,3dd8
7.85,27,342.276,3l8x
7.89,68,896.656,1fzo
7.89,26,351.738,1gj7
7.89,52,783.3,1h2t
7.89,35,534.24,2zn7
7.89,18,297.008,3c56
7.89,21,275.282,3hig
7.90,38,483.354,3cd5
7.91,40,506.366,1ajx
7.92,49,644.49,1b6j
7.92,66,927.548,1xd1
7.92,25,351.222,2jjb
7.92,30,378.27,2ovv
7.92,26,326.256,3d7z
7.92,26,401.838,3eft
7.93,14,231.254,3daz
7.94,27,362.318,2ewa
7.94,14,231.254,3dcs
7.96,46,610.418,1epo
7.96,45,597.464,1g2k
7.96,44,557.44,1hvh
7.96,25,316.288,1o3f
7.96,66,852.624,2p3a
7.96,24,306.216,2qe4
7.96,26,344.238,3bgq
7.96,33,465.842,3g5d
7.96,26,336.274,3iok
7.96,29,496.144,3iww
8.00,31,408.256,1a4k
8.00,35,467.32,1apw
8.00,24,353.194,1dqn
8.00,33,414.29,1fkg
8.00,20,289.09,1gaf
8.00,44,617.38,1gai
8.00,31,553.228,1qin
8.00,35,448.316,1r0p
8.00,21,298.236,1rmz
8.00,26,406.186,1tkb
8.00,22,272.2,1vyg
8.00,29,417.148,2e94
8.00,26,386.76,2vnt
8.00,33,474.812,2vwn
8.00,15,211.13,2z8e
8.00,18,269.278,3b92
8.00,49,627.496,3cyx
8.00,26,327.248,3e92
8.00,31,503.108,3fur
8.00,11,136.126,3gkz
8.00,21,256.2,3hx3
8.01,18,234.176,2cc7
8.02,27,361.318,1b7h
8.02,22,288.212,2cet
8.04,32,440.234,5tmn
8.05,41,528.408,1hih
8.05,20,248.18,1vyf
8.05,43,554.418,2bqv
8.05,31,436.788,2jkh
8.06,19,315.354,3dbu
8.07,20,248.18,1gni
8.08,41,538.404,1siv
8.09,46,584.442,2rkg
8.10,24,295.238,1erb
8.10,68,907.712,1fzj
8.10,19,248.228,1ghy
8.10,11,150.086,1l6m
8.10,58,744.574,1ody
8.10,35,443.344,1stc
8.10,32,424.79,2cf8
8.10,26,328.276,2pvj
8.10,32,458.812,2vvu
8.10,16,250.266,3caj
8.10,22,320.242,3f15
8.11,37,474.372,1ndz
8.11,35,443.344,1nvr
8.11,28,445.048,2pq9
8.13,21,268.196,2arm
8.14,47,627.464,1g35
8.14,35,432.366,1yqj
8.14,23,323.316,3b4f
8.15,33,414.29,1fkh
8.15,50,656.448,1w5v
8.15,33,431.388,2d1n
8.15,50,640.452,2fxu
8.15,18,278.276,2q1q
8.15,8,106.112,3bu1
8.15,19,315.354,3d8w
8.18,38,514.402,2f80
8.19,35,467.292,2r59
8.19,22,286.232,2v59
8.19,60,875.39,3hit
8.19,32,411.314,3hpt
8.20,30,379.33,2jds
8.21,19,259.206,2ff1
8.22,20,257.204,1efy
8.22,31,422.254,1h1d
8.22,28,384.342,1h1s
8.22,32,442.394,1w11
8.22,31,442.768,2cji
8.22,32,460.796,2vvv
8.22,24,351.2,2zcs
8.22,49,627.496,3d1y
8.23,33,440.412,3e5a
8.23,19,280.222,3f16
8.24,13,219.244,1ydb
8.24,30,459.148,3hll
8.25,22,282.268,1c1u
8.25,20,279.254,1g4o
8.25,36,460.352,1nvq
8.25,22,292.176,2pbw
8.26,17,214.166,2e2r
8.27,33,529.108,1wuq
8.27,25,339.22,2cbj
8.27,30,416.714,3hek
8.30,39,509.386,1b6l
8.30,20,276.128,1qbq
8.30,27,353.26,1rej
8.30,28,358.308,1tom
8.30,50,640.488,2cen
8.30,27,363.726,2pvk
8.30,35,446.336,2v7a
8.30,26,335.234,2v95
8.30,38,514.402,3d20
8.30,25,323.296,3fqe
8.30,22,320.216,3hku
8.30,40,529.378,3hvi
8.31,38,514.402,2hs2
8.31,13,219.244,3dc3
8.33,30,378.286,1hwr
8.34,24,353.194,1bzy
8.34,40,542.386,2qci
8.34,36,496.764,3f82
8.35,36,454.388,1h23
8.35,33,449.236,1mj7
8.35,27,374.684,2uwd
8.36,47,631.87,1d4j
8.36,35,442.336,3d83
8.37,49,627.496,2nmy
8.37,49,627.496,2nmz
8.37,49,627.496,2nnk
8.37,49,627.496,2nnp
8.38,31,408.334,1k21
8.38,31,415.276,1mu6
8.39,50,645.486,1lzq
8.40,41,538.404,1aaq
8.40,43,554.418,1b6m
8.40,30,375.278,1fd0
8.40,62,784.608,1fq5
8.40,68,896.656,1fzk
8.40,31,405.326,1k22
8.40,43,554.418,1mtr
8.40,52,694.448,1w5x
8.40,40,514.398,1w7x
8.40,40,533.424,1z1h
8.40,51,675.524,1zpa
8.40,27,385.156,2baj
8.40,30,382.27,2ovy
8.40,37,585.318,2qbp
8.40,34,446.354,2vsl
8.40,29,374.334,2zda
8.40,31,426.244,3b68
8.40,31,403.32,3d0e
8.40,27,350.324,3eos
8.41,12,488.568,1e4h
8.41,22,317.254,1g48
8.41,23,336.254,1i9p
8.41,23,336.254,1i9q
8.41,37,478.306,1w96
8.41,49,627.496,2nmw
8.42,62,786.618,1bwb
8.42,23,336.254,1i9o
8.43,31,391.304,2za5
8.43,38,514.402,3ggt
8.44,14,194.148,2vc9
8.47,31,432.344,2oag
8.47,23,315.284,2qo8
8.48,21,298.254,1i9l
8.48,22,317.254,1i9m
8.48,52,694.448,1w5y
8.48,38,514.402,2hs1
8.48,66,852.624,2p3b
8.48,45,572.458,2r5p
8.48,47,670.348,2uxz
8.49,50,656.448,1ec0
8.49,18,319.936,2g5u
8.49,38,514.402,2ieo
8.49,23,295.208,2ihq
8.49,34,452.366,7upj
8.52,29,360.26,1fcy
8.52,49,632.468,1i5r
8.52,33,484.858,1nfx
8.52,27,424.186,1rp7
8.52,34,473.232,1ta2
8.52,40,557.874,1xkk
8.52,33,457.826,2boh
8.52,31,456.264,2bxt
8.52,30,423.324,2fvd
8.52,44,584.354,2oc2
8.52,40,527.46,2q64
8.52,36,484.784,2qu6
8.52,34,485.814,2vvc
8.52,36,465.34,2vw5
8.52,22,277.208,2wn9
8.52,39,517.368,3hvh
8.52,41,544.37,3hvk
8.55,55,723.462,1hos
8.55,42,564.324,1ppl
8.55,49,635.414,2byr
8.57,25,349.646,1bgq
8.57,20,286.278,1q1g
8.59,17,228.162,2wky
8.59,13,192.176,3ibi
8.60,29,397.226,3b66
8.62,45,646.328,2cej
8.63,21,295.254,3f17
8.64,21,298.254,1g45
8.64,32,452.716,1mue
8.64,28,379.324,1r1j
8.64,49,635.39,1t31
8.64,22,329.216,2qry
8.64,21,398.028,6std
8.66,22,317.254,1i9n
8.66,49,627.496,3d1x
8.68,40,542.386,2qd6
8.69,48,614.452,2q55
8.70,8,149.106,1bcd
8.70,25,374.254,1g4j
8.70,52,659.476,1hfs
8.70,20,250.196,1jgl
8.70,53,751.356,1jyq
8.70,27,342.246,1lnm
8.70,40,527.46,1ohr
8.70,23,319.294,1pxo
8.70,35,474.382,1t7j
8.70,33,457.412,1w13
8.70,26,320.24,1xap
8.70,39,518.4,2b7d
8.70,38,514.402,2f8g
8.70,22,272.2,2fr3
8.70,13,219.244,2h4n
8.70,29,438.808,2jh0
8.70,31,446.192,2ojj
8.70,18,219.188,2pcp
8.70,29,438.808,2uwo
8.70,29,376.272,2vj8
8.70,13,169.16,3brn
8.70,16,271.716,3d9z
8.70,38,480.402,3eqr
8.70,26,338.314,3ge7
8.70,41,541.388,3hvj
8.72,23,321.232,3ckz
8.74,49,633.476,1b6k
8.74,33,449.236,1mjj
8.74,45,572.458,1sdv
8.74,47,621.51,2vkm
8.77,25,390.412,1bnv
8.77,43,573.47,1d4l
8.77,8,106.112,1qft
8.77,20,264.192,1x38
8.77,47,625.484,1zp8
8.77,51,652.498,2wkz
8.77,28,405.666,3b5r
8.80,63,840.586,1fkn
8.80,22,317.254,1g46
8.80,52,694.448,1w5w
8.80,38,514.402,3d1z
8.81,37,493.362,1ork
8.82,25,374.254,1g54
8.82,50,645.486,1m0b
8.82,25,367.2,2zcq
8.82,29,395.232,2zxg
8.85,47,601.44,1d4i
8.85,45,572.458,2avo
8.85,23,339.732,2obf
8.85,32,466.206,3b67
8.85,37,467.364,3e93
8.89,19,253.2,1n3i
8.89,30,447.862,1nfy
8.89,35,474.764,1nt1
8.89,38,514.402,2idw
8.90,24,356.09,3egt
8.92,54,734.628,1ec1
8.92,49,664.86,1kzn
8.92,29,395.232,1r1h
8.96,54,724.642,1bv9
8.96,14,203.178,1j37
8.96,28,420.818,1nfw
8.96,49,651.52,2p4j
8.96,16,271.716,3dcc
8.96,25,345.192,3i9g
9.00,36,484.328,1apv
9.00,41,517.368,1fm9
9.00,20,285.296,1k27
9.00,34,518.732,1mq5
9.00,32,427.286,1mu8
9.00,10,133.124,1wei
9.00,19,244.186,1y0l
9.00,38,514.402,2ien
9.00,36,529.876,2j4i
9.00,40,552.75,2p4y
9.00,16,250.266,3dcw
9.00,16,250.266,3dd0
9.00,26,329.264,3jy9
9.01,48,616.442,2q54
9.01,21,276.212,2w9h
9.04,56,722.528,1ec3
9.04,22,317.254,1g53
9.04,20,250.196,1qkt
9.05,46,598.428,1ebw
9.05,34,436.374,1ezq
9.05,21,261.198,1kdk
9.05,29,386.728,1s63
9.07,19,259.206,1nw4
9.07,40,542.386,2qd8
9.08,19,331.414,1bnw
9.08,46,584.442,2rkf
9.09,38,559.334,1d3d
9.09,41,542.452,1msn
9.09,20,390.012,2v58
9.10,34,430.368,1h22
9.10,40,542.386,2qd7
9.10,44,583.456,3gnw
9.10,25,334.688,3kck
9.11,33,450.372,1d9i
9.13,33,448.77,1ta6
9.13,26,338.252,2wb5
9.15,44,572.402,2qmg
9.15,15,216.196,3ibu
9.15,32,441.216,8cpa
9.18,33,481.192,1z71
9.18,49,627.496,2fgu
9.21,33,449.236,1mh5
9.21,31,399.372,1sqa
9.22,51,651.506,1d4k
9.22,27,336.24,1fcz
9.22,36,478.386,1hpo
9.22,47,596.452,1hps
9.22,35,474.382,1hpv
9.22,34,459.384,1uho
9.22,22,291.22,1x39
9.22,41,553.44,1z1r
9.22,26,378.228,1zvx
9.22,22,288.212,2cer
9.22,42,571.416,2o4l
9.26,30,375.294,1db1
9.26,45,572.458,2avv
