pbindaff,nha,mwt,PDB
8.70,40,567.78,1ohr
8.70,35,505.63,1t7j
8.70,26,347.456,1xap
8.70,38,547.666,2f8g
8.70,13,222.268,2h4n
8.70,18,243.38,2pcp
8.73,18,311.44,1cin
8.74,49,680.852,1b6k
8.74,33,474.436,1mjj
8.74,45,613.786,1sdv
8.77,25,404.524,1bnv
8.77,43,616.814,1d4l
8.77,8,112.16,1qft
8.77,20,276.288,1x38
8.77,47,663.788,1zp8
8.80,22,326.326,1g46
8.80,52,724.688,1w5w
8.81,37,516.546,1ork
8.82,17,297.414,1cim
8.82,25,380.302,1g54
8.82,33,455.544,3tlh
8.85,45,613.786,2avo
8.89,19,264.288,1n3i
8.89,35,505.004,1nt1
8.92,49,697.116,1kzn
8.92,29,417.408,1r1h
8.96,54,758.914,1bv9
8.96,28,436.946,1nfw
9.00,36,522.632,1apv
9.00,41,546.6,1fm9
9.00,34,537.884,1mq5
9.00,32,446.438,1mu8
9.00,10,135.14,1wei
9.00,19,260.314,1y0l
9.00,36,559.108,2j4i
9.04,22,326.326,1g53
9.05,34,460.566,1ezq
9.05,21,290.43,1kdk
9.05,65,914.152,1pbk
9.05,29,405.88,1s63
9.07,19,266.262,1nw4
9.08,19,338.47,1bnw
9.09,38,593.606,1d3d
9.09,41,575.716,1msn
9.10,34,468.672,1h22
9.11,33,476.58,1d9i
9.13,33,480.018,1ta6
9.18,33,499.336,1z71
9.18,49,670.84,2fgu
9.21,33,474.436,1mh5
9.22,51,699.89,1d4k
9.22,36,504.594,1hpo
9.22,47,638.788,1hps
9.22,35,505.63,1hpv
9.22,34,489.624,1uho
9.22,22,305.332,1x39
9.22,41,588.72,1z1r
9.26,30,416.622,1db1
9.26,45,613.786,2avv
9.27,45,613.786,1sdt
9.28,28,425.88,830c
9.30,54,758.914,1bv7
9.30,33,474.59,1udt
9.31,22,362.462,1bn4
9.32,51,704.856,2aqu
9.34,21,346.462,1bn1
9.40,57,804.002,1fkf
9.40,33,447.506,1ksn
9.40,42,566.674,1met
9.40,27,377.438,1pme
9.40,22,300.424,1sqn
9.42,45,613.786,1hsh
9.43,19,325.466,1cil
9.44,21,308.334,1g1d
9.47,42,566.674,1qbs
9.48,35,466.528,1xjd
9.49,22,370.51,1bnq
9.51,46,606.734,1hvr
9.52,66,933.038,1m4h
9.52,25,337.446,2bys
9.52,29,391.502,2gvj
9.54,22,326.326,1g52
9.55,40,536.658,1dmp
9.55,28,398.476,1ws1
9.57,29,402.464,1o86
9.62,61,862.052,7hvp
9.64,26,371.458,1if8
9.70,67,941.138,1a7x
9.70,22,380.506,1bnu
9.70,37,527.676,1mrw
9.72,38,528.48,1z6e
9.72,21,282.324,2i0g
9.74,53,731.748,1nh0
9.74,39,534.556,2g00
9.77,28,425.88,456c
9.80,24,390.472,1bnt
9.82,22,337.186,1pvn
9.82,51,703.822,1zsr
9.89,23,384.536,1a42
9.89,23,372.456,1bn3
9.92,49,670.84,1hxb
9.92,51,703.822,1zsf
9.95,58,794.984,1hvl
9.96,38,526.502,1fjs
10.00,23,374.472,1bnn
10.00,48,711.652,1gar
10.00,37,520.642,1igj
10.05,24,414.042,1n4k
10.05,36,509.044,1nm6
10.07,45,613.786,1sdu
10.10,35,523.426,1sr7
10.11,20,295.376,1y6r
10.22,23,650.956,1xzx
10.24,43,596.738,1qbu
10.30,48,652.814,1c70
10.30,58,794.984,1hvs
10.33,20,338.164,4std
10.37,36,582.5,1c4u
10.39,41,575.716,1kzk
10.48,41,575.716,1msm
10.49,28,376.42,5std
10.52,20,281.28,1b8n
10.52,27,367.398,1n46
10.52,38,547.666,2f81
10.52,43,588.586,2fzz
10.55,19,267.27,1g2o
10.57,54,758.914,1qbr
10.62,62,824.922,1qbt
10.66,60,830.968,1dif
10.72,20,334.654,7std
10.80,39,529.656,1c4v
10.82,50,720.954,1hxw
10.92,58,794.984,1hvi
10.96,58,794.984,1hvk
10.96,26,390.308,1m7y
11.05,22,338.168,1dqx
11.05,50,661.86,1q84
11.06,22,338.168,1eix
11.06,22,338.168,1lor
11.10,42,602.664,1d4y
11.26,46,667.848,1hpx
11.30,43,583.666,1pro
11.35,39,560.7,2hb3
11.40,57,778.984,1hvj
11.40,45,637.742,2i0a
11.42,48,684.886,1lyb
11.52,33,476.41,6cpa
11.80,17,289.242,1duv
11.92,17,246.222,1ctu
12.00,44,646.612,1agm
12.00,44,646.612,1gah
12.00,44,645.604,1lf9
12.72,21,351.072,1rbo
13.00,19,268.236,2ada
13.00,16,243.31,2gh7
6.40,33,472.538,10gs
5.62,41,602.582,1a08
6.40,39,568.572,1a1b
4.30,26,373.364,1a30
5.30,19,268.236,1a69
3.72,13,180.138,1ai5
2.23,12,167.136,1ajp
4.31,9,141.17,1ajq
8.00,35,506.632,1apw
3.90,8,112.16,1avn
6.92,31,503.156,1b39
8.02,27,389.542,1b7h
10.64,19,267.27,1b8o
5.96,27,389.542,1b9j
3.28,16,209.248,1bcu
4.59,37,521.598,1bma
1.82,9,121.162,1bra
10.00,44,637.678,1bxo
7.57,16,251.088,1d09
3.30,6,88.104,1d7j
4.30,24,361.216,1det
9.70,16,243.31,1df8
7.26,33,452.44,1dhi
4.92,18,247.306,1e1v
7.64,10,330.784,1e5a
9.89,21,298.802,1e66
6.36,32,457.516,1ela
7.15,33,473.558,1elb
2.96,18,268.312,1f4e
4.62,29,425.396,1f4f
6.48,34,496.476,1f4g
3.74,9,121.162,1f5k
7.19,29,387.476,1fcx
9.22,27,361.44,1fcz
8.40,30,400.478,1fd0
5.24,18,266.27,1fh7
6.89,17,250.27,1fh8
6.43,20,295.272,1fh9
9.70,65,914.152,1fkb
7.00,31,437.562,1fki
8.80,63,890.986,1fkn
10.00,25,331.288,1flr
5.59,70,982.08,1fo0
7.61,13,186.17,1ftm
8.40,68,949.072,1fzk
6.06,57,813.88,1g7q
8.07,20,281.444,1gni
5.37,18,243.322,1gpk
3.51,33,488.436,1gz9
8.35,36,496.724,1h23
5.54,23,308.318,1ha2
8.70,52,704.836,1hfs
4.49,27,423.178,1hi4
5.31,24,776.848,1hk4
10.52,26,371.458,1if7
7.00,47,681.562,1is0
3.84,9,121.162,1j16
5.22,34,499.026,1j17
4.48,21,302.336,1jaq
8.45,47,657.782,1jq9
5.16,26,384.43,1jqd
3.52,10,135.14,1jys
5.85,20,288.346,1k4g
6.52,20,282.288,1k9s
5.94,21,306.792,1kv1
4.22,9,153.006,1kv5
4.59,19,316.766,1l2s
6.39,24,362.198,1lol
3.70,21,322.168,1loq
2.22,25,390.218,1m0n
3.89,22,350.156,1m0q
6.10,20,273.196,1m2q
11.15,36,568.86,1mq6
4.08,15,208.226,1n2v
6.12,20,296.358,1nc1
5.23,19,259.306,1ndw
6.17,23,309.362,1ndy
8.11,37,499.572,1ndz
8.89,30,463.99,1nfy
5.66,33,495.286,1nhu
6.31,20,305.186,1nja
3.80,20,305.186,1nje
7.66,53,716.702,1nny
8.25,36,481.52,1nvq
5.92,27,424.186,1o0h
7.96,25,328.384,1o3f
6.66,25,337.398,1o3p
5.82,26,422.298,1ols
4.41,26,422.298,1olu
6.77,22,291.278,1om1
4.89,13,186.17,1p1q
3.62,7,103.106,1pb9
6.27,16,257.042,1pbq
5.80,42,604.602,1ppm
3.92,19,266.262,1pr5
8.70,23,328.366,1pxo
5.40,67,974.126,1pz5
7.19,24,324.37,1q7a
4.76,18,248.346,1q8t
9.52,35,474.498,1re8
5.19,24,361.216,1rnt
7.70,12,161.166,1s39
11.85,37,552.336,1sl3
3.90,59,829.878,1slg
9.21,31,413.484,1sqa
4.74,11,151.136,1sv3
6.31,17,239.234,1syh
7.30,35,478.556,1tmn
4.05,11,149.162,1toi
3.39,11,149.162,1toj
2.47,8,114.056,1tok
5.40,10,169.032,1trd
4.96,20,306.168,1tsy
7.35,21,309.34,1ttm
7.00,22,304.456,1tyr
7.80,51,805.334,1u1b
1.74,13,192.176,1u2y
4.60,36,530.482,1u33
1.44,11,150.238,1utp
5.97,13,192.176,1uwt
3.87,26,422.298,1v16
4.73,30,433.51,1v2o
7.80,22,335.216,1v48
5.60,10,136.122,1vfn
7.44,33,449.48,1vzq
11.06,22,338.168,1x1z
7.92,66,969.884,1xd1
6.00,22,341.326,1xgj
1.82,9,129.158,1y1m
11.70,20,293.402,1y6q
7.32,27,447.368,1ydt
3.22,16,247.166,1zc9
7.40,16,476.776,1zoe
6.15,26,397.38,1zs0
9.22,26,397.38,1zvx
7.73,25,355.856,2aou
7.04,17,269.13,2aov
9.29,37,517.628,2ayr
3.64,17,251.22,2azr
5.74,19,260.32,2b1v
8.70,39,531.504,2b7d
8.40,27,403.3,2baj
7.43,43,583.686,2bak
6.55,29,399.534,2bok
4.86,25,331.366,2brb
5.89,25,330.384,2brm
7.09,30,417.432,2bz6
6.43,57,911.342,2bzz
4.04,27,424.186,2c02
7.28,14,200.196,2ceq
9.22,22,304.34,2cer
8.02,22,304.34,2cet
7.28,29,384.43,2cgr
3.89,12,165.162,2ctc
5.02,32,439.396,2d0k
7.70,33,464.652,2d1o
6.92,27,397.454,2d3u
6.64,26,390.434,2d3z
9.89,33,452.44,2drc
7.40,65,906.096,2er9
13.00,16,243.31,2f01
8.18,38,547.666,2f80
6.24,20,274.346,2fai
7.59,41,561.706,2fdp
5.74,24,319.35,2flb
2.70,18,300.1,2fzc
8.49,18,323.968,2g5u
3.99,25,354.34,2g8r
9.52,45,658.862,2g94
4.94,19,302.118,2gss
5.70,16,251.114,2h3e
1.40,8,127.144,2hdq
12.10,45,637.742,2i0d
4.89,11,163.174,2j77
6.42,13,192.176,2j78
2.74,21,308.264,2qwb
4.85,20,290.274,2qwd
7.48,23,332.32,2qwe
3.90,19,276.384,2rkm
9.85,20,334.654,2std
6.51,28,414.514,2usn
5.82,39,608.446,3gss
2.00,11,151.136,3pce
5.40,10,137.11,3pch
7.22,11,154.102,3pcj
11.11,28,365.448,3std
9.30,48,684.886,4er2
2.16,11,183.032,4tim
3.72,10,147.2,4tln
10.17,36,517.506,4tmn
6.02,37,522.72,5er1
2.37,23,345.216,6rnt
8.64,21,413.148,6std
13.96,41,580.554,7cpa
9.15,32,462.384,8cpa
